Date,Inflow_Total_cfs,Inflow_Total_AF,Total_Outflow_cfs,Total_Outflow_AF,Power_Release_cfs,Power_Release_AF,River_Outlet_Release_cfs,River_Outlet_Release_AF,InflowTemp_degF,Gate_Upp,Gate_Mid,Gate_PRG,Gate_SDG,Riv_Upp,Riv_Mid,Riv_Bot,Wind_msec,Wind_TKE_Term,AirTemp_degC,AirTemp_degF,SolRad_Wm2,Precip_mm,Precip_in,Tdew_degC,Evap_cfs,Storage_AF,Tw_Temp_degF,Precip_in_allzeros
3/30/2014,12646,25082.97521,1675,3322.31405,1675,3322.31405,0,0,49.01685049,0,5,0,0,0,0,0,1.950208333,43.39810481,7.603819444,45.686875,123.125,9.952,0.391811024,5.922343912,16,2176303,49.79001772,0
3/31/2014,13415,26608.26446,2098,4161.322314,2098,4161.322314,0,0,48.87010349,0,5,0,0,0,0,0,2.545333333,232.11774,7.361805556,45.25125,46.58333333,5.300166667,0.208667979,6.025197609,11,2198728,49.89507358,0
4/1/2014,14192,28149.42149,1127,2235.371901,1127,2235.371901,0,0,48.23066919,0,5,0,0,0,0,0,4.57625,798.0409979,7.797916667,46.03625,106.0416667,4.7635,0.18753937,5.808896736,11,2224621,49.63014799,0
4/2/2014,11307,22427.10744,1854,3677.355372,1854,3677.355372,0,0,48.36247621,0,5,0,0,0,0,0,1.343888889,1.782820658,9.68125,49.42625,260.4166667,0.1,0.003937008,3.551238549,33,2243305,49.98791097,0
4/3/2014,9032,17914.71074,2037,4040.330579,2037,4040.330579,0,0,48.25863493,0,5,0,0,0,0,0,1.585416667,91.53704426,10.78333333,51.41,141.625,0.175,0.006889764,7.200004713,55,2257071,50.19848547,0
4/4/2014,9119,18087.27273,1013,2009.256198,1013,2009.256198,0,0,48.20774726,0,5,0,0,0,0,0,1.56375,2.170719933,10.65416667,51.1775,138.625,0.879,0.034606299,6.965830536,6,2273137,49.86194347,0
4/5/2014,7874,15617.85124,478,948.0991736,478,948.0991736,0,0,48.4845437,0,5,0,0,0,0,0,1.636875,2.122419686,13.49166667,56.285,255.5833333,0.1,0.003937008,5.278264644,17,2287773,49.22618142,0
4/6/2014,7414,14705.45455,1066,2114.380165,1066,2114.380165,0,0,49.51490418,0,5,0,0,0,0,0,1.993333333,72.72290582,16.94583333,62.5025,261.625,0,0,7.727059567,83,2300200,49.6960946,0
4/7/2014,7809,15488.92562,1235,2449.586777,1235,2449.586777,0,0,50.20527592,0,5,0,0,0,0,0,2.272916667,3.226217373,18.97916667,66.1625,264.9166667,0,0,7.923270516,84,2313073,50.08108487,0
4/8/2014,7282,14443.63636,660,1309.090909,660,1309.090909,0,0,50.40782957,0,5,0,0,0,0,0,1.007083333,1.266243389,18.32916667,64.9925,246.6666667,0,0,9.691035134,112,2325986,49.9471405,0
4/9/2014,7933,15734.87603,808,1602.644628,808,1602.644628,0,0,51.26042987,0,5,0,0,0,0,0,1.9725,64.71232895,18.91666667,66.05,265.1666667,0,0,10.18274925,112,2339896,49.48035678,0
4/10/2014,6720,13328.92562,1398,2772.892562,1398,2772.892562,0,0,51.72374029,0,5,0,0,0,0,0,1.478333333,1.931194482,19.12083333,66.4175,274.6666667,0,0,9.091666846,107,2350239,49.94263068,0
4/11/2014,6913,13711.73554,1567,3108.099174,1567,3108.099174,0,0,52.09946314,0,5,0,0,0,0,0,1.9725,50.67500903,19.21666667,66.59,278.4583333,0,0,9.050709772,124,2360597,49.77600929,0
4/12/2014,5251,10415.20661,1379,2735.206612,1379,2735.206612,0,0,52.79295787,0,5,0,0,0,0,0,1.62875,146.5591988,18.59166667,65.465,271.7916667,0,0,11.75288829,85,2368109,49.65199294,0
4/13/2014,5535,10978.5124,2669,5293.884298,2669,5293.884298,0,0,52.77927143,0,5,0,0,0,0,0,4.008333333,913.7908996,19.2125,66.5825,291.9583333,0,0,1.614754049,147,2373503,49.74460489,0
4/14/2014,6091,12081.32231,2150,4264.46281,2150,4264.46281,0,0,53.03968138,0,5,0,0,0,0,0,1.55375,23.19277384,17.75041667,63.95075,273.375,0,0,4.663732724,142,2381038,50.05101001,0
4/15/2014,5421,10752.39669,2636,5228.429752,2636,5228.429752,0,0,53.63149019,0,5,0,0,0,0,0,1.71875,18.67911151,18.82916667,65.8925,264.2083333,0,0,6.25608929,148,2386268,49.98070483,0
4/16/2014,4811,9542.479339,2618,5192.727273,2618,5192.727273,0,0,54.18886694,0,5,0,0,0,0,0,3.380416667,197.624021,21.07916667,69.9425,271.9166667,0,0,3.980893822,142,2390337,50.06411064,0
4/17/2014,5241,10395.3719,2559,5075.702479,2559,5075.702479,0,0,54.71789978,0,5,0,0,0,0,0,2.718333333,205.9605664,18.97916667,66.1625,222.5416667,0.533,0.020984252,7.193473556,143,2395374,50.13133576,0
4/18/2014,4957,9832.066116,3454,6850.909091,3454,6850.909091,0,0,54.60369236,0,5,0,0,0,0,0,3.588958333,402.791641,18.73333333,65.72,277.25,0,0,3.473223821,131,2398095,50.10454106,0
4/19/2014,4343,8614.214876,3288,6521.652893,3288,6521.652893,0,0,54.59429736,0,5,0,0,0,0,0,1.929583333,93.89838492,16.525,61.745,274.0833333,0,0,6.50814363,171,2399848,50.02960742,0
4/20/2014,4279,8487.272727,3657,7253.553719,3657,7253.553719,0,0,54.50135204,0,5,0,0,0,0,0,2.251666667,73.29718571,19.20416667,66.5675,290.0833333,0,0,3.261450445,131,2400822,50.06221747,0
4/21/2014,5536,10980.49587,3556,7053.22314,3556,7053.22314,0,0,55.15018513,0,5,0,0,0,0,0,1.526666667,11.44499606,15.43208333,59.77775,113.2083333,0,0,7.441022408,114,2404524,49.98855437,0
4/22/2014,3605,7150.413223,3773,7483.636364,3773,7483.636364,0,0,54.50994154,0,5,0,0,0,0,0,3.085833333,136.9584083,13.9375,57.0875,293,0.583,0.022952756,1.101821198,29,2404134,50.11078831,0
4/23/2014,3908,7751.404959,3147,6241.983471,3147,6241.983471,0,0,54.36849898,0,5,0,0,0,0,0,2.250416667,37.96762365,14.32916667,57.7925,281.25,0.025,0.000984252,2.872883923,172,2405303,50.17810359,0
4/24/2014,4108,8148.099174,3056,6061.487603,3056,6061.487603,0,0,54.81684213,0,5,0,0,0,0,0,2.460833333,162.5683127,14.93472222,58.8825,162.7083333,0.691333333,0.027217848,9.249595866,69,2407252,50.20669544,0
4/25/2014,4444,8814.545455,3734,7406.280992,3734,7406.280992,0,0,54.74868148,0,5,0,0,0,0,0,2.4325,319.7370663,12.07916667,53.7425,201.875,0.304,0.011968504,6.021770096,23,2408615,50.11841987,0
4/26/2014,3272,6489.917355,3157,6261.818182,3157,6261.818182,0,0,54.47898052,0,5,0,0,0,0,0,3.150416667,616.6227193,11.07291667,51.93125,205.5,0.15,0.005905512,3.982761624,17,2408810,50.38245272,0
4/27/2014,3817,7570.909091,3616,7172.231405,3616,7172.231405,0,0,54.00864476,0,5,0,0,0,0,0,3.514583333,336.1743181,12.43125,54.37625,154.0416667,0.404,0.015905512,6.912117028,103,2409005,50.12394711,0
4/28/2014,3623,7186.115702,3397,6737.85124,3397,6737.85124,0,0,54.24637676,0,5,0,0,0,0,0,1.793333333,2.389207548,15.4625,59.8325,305.9166667,0,0,3.950401714,29,2409395,50.41662059,0
4/29/2014,3659,7257.520661,3665,7269.421488,3665,7269.421488,0,0,54.92401441,0,5,0,0,0,0,0,3.552916667,755.0242384,22.05958333,71.70725,310.1666667,0,0,2.65236065,92,2409200,50.46783627,0
4/30/2014,3763,7463.801653,3828,7592.727273,3828,7592.727273,0,0,55.62874473,0,5,0,0,0,0,0,2.715,100.7054024,23.9125,75.0425,314.5833333,0,0,1.080668279,132,2408810,50.43433539,0
5/1/2014,3998,7929.917355,4514,8953.38843,4514,8953.38843,0,0,55.6741112,0,5,0,0,0,0,0,1.724166667,12.82331004,21.87916667,71.3825,276.1666667,0,0,5.948543729,172,2407446,50.47509614,0
5/2/2014,3995,7923.966942,5187,10288.26446,5187,10288.26446,0,0,56.07052206,0,5,0,0,0,0,0,2.6375,132.3969952,22.14166667,71.855,281.875,0,0,6.586012092,183,2404719,50.60612601,0
5/3/2014,3267,6480,5061,10038.34711,5061,10038.34711,0,0,56.52709306,0,5,0,0,0,0,0,4.522916667,975.7246597,20.55833333,69.005,295.4166667,0,0,6.440453089,171,2400822,50.50736886,0
5/4/2014,3502,6946.115702,5197,10308.09917,5197,10308.09917,0,0,56.44255945,0,5,0,0,0,0,0,4.095,408.9168899,17.925,64.265,243.75,0.025,0.000984252,7.003955338,171,2397120,50.50957096,0
5/5/2014,3237,6420.495868,5135,10185.12397,5135,10185.12397,0,0,56.41112851,0,5,0,0,0,0,0,2.808958333,191.1335994,15.54583333,59.9825,258.2916667,0.075,0.002952756,4.874327693,154,2393049,50.75872662,0
5/6/2014,3836,7608.595041,5939,11779.83471,5939,11779.83471,0,0,56.36729849,0,5,0,0,0,0,0,3.215,194.6991488,17.64166667,63.755,321.3333333,0,0,1.686170845,46,2388787,51.41399857,0
5/7/2014,2966,5882.975207,6840,13566.94215,6840,13566.94215,0,0,56.73128329,0,5,0,0,0,0,0,3.615833333,357.6455624,19.16666667,66.5,299.3333333,0,0,1.74990245,131,2380844,51.19129742,0
5/8/2014,3859,7654.214876,6761,13410.24793,6761,13410.24793,0,0,56.95284087,0,5,0,0,0,0,0,3.939583333,604.0388554,17.07875,62.74175,135.4583333,1.345,0.052952756,9.082153437,119,2374851,50.83676909,0
5/9/2014,3944,7822.809917,7424,14725.28926,7424,14725.28926,0,0,56.94102906,0,5,0,0,0,0,0,3.234166667,256.7313911,17.29583333,63.1325,319.5,0,0,6.01778937,113,2367724,51.03811926,0
5/10/2014,2522,5002.31405,7237,14354.38017,7237,14354.38017,0,0,56.36708112,0,5,0,0,0,0,0,4.101666667,863.3815987,15.99166667,60.785,307.9166667,2.032,0.08,0.574171268,141,2358093,51.558411,0
5/11/2014,2131,4226.77686,6893,13672.06612,6893,13672.06612,0,0,56.60361522,0,5,0,0,0,0,0,3.579583333,333.9583917,18.975,66.155,335.2083333,0,0,-0.048197854,163,2348324,52.26734848,0
5/12/2014,4387,8701.487603,6928,13741.4876,6928,13741.4876,0,0,57.55897982,0,5,0,0,0,0,0,2.29375,108.299283,22.67083333,72.8075,325.7083333,0,0,1.446601161,163,2342961,52.14497619,0
5/13/2014,3753,7443.966942,6568,13027.43802,6568,13027.43802,0,0,58.05152021,0,5,0,0,0,0,0,1.899583333,48.02179807,23.775,74.795,327.1666667,0,0,3.368153699,174,2337033,52.05999289,0
5/14/2014,3815,7566.942149,7189,14259.17355,7189,14259.17355,0,0,58.2875143,0,5,0,0,0,0,0,1.864166667,2.521615505,25.375,77.675,331.7916667,0,0,4.552870811,179,2329985,52.02161466,0
5/15/2014,3006,5962.31405,7239,14358.34711,7239,14358.34711,0,0,58.51142326,0,5,0,0,0,0,0,2.128333333,48.45886356,24.77916667,76.6025,270.0416667,0,0,8.000143318,184,2321224,52.02635793,0
5/16/2014,3711,7360.661157,7367,14612.2314,7367,14612.2314,0,0,58.61931797,0,5,0,0,0,0,0,2.220416667,87.36801827,23.79583333,74.8325,323.875,0,0,5.832982081,167,2313641,52.09180332,0
5/17/2014,3533,7007.603306,8072,16010.57851,8072,16010.57851,0,0,59.18175341,0,5,0,0,0,0,0,2.74375,540.388798,22.30416667,72.1475,317.5416667,0,0,6.498602388,139,2304363,52.14396044,0
5/18/2014,3201,6349.090909,7401,14679.66942,7401,14679.66942,0,0,59.18633699,0,5,0,0,0,0,0,2.205833333,34.59087634,20.45833333,68.825,303.75,0,0,4.521658037,177,2295681,52.05489327,0
5/19/2014,3076,6101.157025,6422,12737.85124,6422,12737.85124,0,0,58.77236236,0,5,0,0,0,0,0,2.357916667,231.960664,16.84583333,62.3225,254.6666667,8.058,0.317244094,6.627465116,166,2288714,52.18919705,0
5/20/2014,3133,6214.214876,6884,13654.21488,6884,13654.21488,0,0,59.08942853,0,5,0,0,0,0,0,2.935833333,452.7425877,19.2125,66.5825,300.125,0.1,0.003937008,9.453439901,138,2281000,52.39735422,0
5/21/2014,3742,7422.14876,7058,13999.33884,7058,13999.33884,0,0,59.57273656,0,5,0,0,0,0,0,3.043333333,256.9803919,22.94583333,73.3025,329.4166667,0,0,6.905135575,176,2274073,52.5370853,0
5/22/2014,3039,6027.768595,7499,14874.04959,7499,14874.04959,0,0,59.99505744,0,5,0,0,0,0,0,1.885833333,47.99204557,24.24791667,75.64625,335.2083333,0,0,6.26580811,165,2264899,52.74508477,0
5/23/2014,3038,6025.785124,7174,14229.42149,7174,14229.42149,0,0,60.22479601,0,5,0,0,0,0,0,2.015416667,95.59552705,25.20833333,77.375,276.125,0,0,8.113650799,186,2256327,52.79310387,0
5/24/2014,2772,5498.181818,7300,14479.33884,7300,14479.33884,0,0,60.6856505,0,5,0,0,0,0,0,3.622916667,245.1193116,28.20416667,82.7675,329.9583333,0,0,7.410769601,164,2247020,52.89715692,0
5/25/2014,2900,5752.066116,7585,15044.6281,7585,15044.6281,0,0,60.98695099,0,5,0,0,0,0,0,2.762916667,63.65138355,28.52083333,83.3375,333.6666667,0,0,3.940789737,174,2237382,53.05288054,0
5/26/2014,3067,6083.305785,7862,15594.04959,7862,15594.04959,0,0,61.23359389,0,5,0,0,0,0,0,2.142916667,58.82722174,26.18333333,79.13,343.9583333,0,0,3.406398151,244,2227388,53.19254433,0
5/27/2014,3220,6386.77686,7585,15044.6281,7585,15044.6281,0,0,61.41731512,0,5,0,0,0,0,0,2.399583333,179.7278485,22.7625,72.9725,342.3333333,0,0,-0.165667441,184,2218365,53.2119579,0
5/28/2014,3126,6200.330579,7761,15393.71901,7761,15393.71901,0,0,61.09324505,0,5,0,0,0,0,0,4.201666667,595.6474658,19.44583333,67.0025,347.4583333,0,0,-2.686135786,189,2208796,53.65965037,0
5/29/2014,2426,4811.900826,6673,13235.70248,6673,13235.70248,0,0,60.71961088,0,5,0,0,0,0,0,4.179583333,760.7772791,22.925,73.265,349.5416667,0,0,-0.995019531,183,2200009,54.07361665,0
5/30/2014,2244,4450.909091,8139,16143.47107,8139,16143.47107,0,0,60.81938626,0,5,0,0,0,0,0,2.325833333,158.2981192,22.0625,71.7125,343.5416667,0,0,0.03476812,188,2187944,54.17982808,0
5/31/2014,2781,5516.033058,7978,15824.13223,7978,15824.13223,0,0,60.83641169,0,5,0,0,0,0,0,2.400416667,243.4525204,22.09166667,71.765,343.1666667,0,0,1.732243337,214,2177212,54.40043168,0
6/1/2014,2916,5783.801653,7767,15405.61983,7767,15405.61983,0,0,61.65660137,0,5,0,0,0,0,0,2.894583333,290.522322,24.62083333,76.3175,336.8333333,0,0,4.450977165,181,2167232,54.89758314,0
6/2/2014,2996,5942.479339,7819,15508.76033,7819,15508.76033,0,0,61.79084913,0,5,1,0,0,0,0,2.615,168.4187569,24.5125,76.1225,321.0416667,0,0,4.838350376,191,2157286,53.45248017,0
6/3/2014,2503,4964.628099,7571,15016.8595,7571,15016.8595,0,0,61.93287585,0,5,1,0,0,0,0,1.8,29.4482091,23.64583333,74.5625,338.3333333,0,0,5.344477438,201,2146835,53.91348692,0
6/4/2014,2671,5297.85124,7012,13908.09917,7012,13908.09917,0,0,61.75998477,0,5,1,0,0,0,0,2.051666667,116.501629,27.0375,80.6675,347.875,0,0,2.807895245,190,2137847,54.02729212,0
6/5/2014,2627,5210.578512,7401,14679.66942,7401,14679.66942,0,0,62.26328127,0,5,1,0,0,0,0,3.002083333,188.2362419,29.2125,84.5825,347.3333333,0,0,4.940163975,190,2128001,54.19629201,0
6/6/2014,2784,5521.983471,7105,14092.56198,7105,14092.56198,0,0,62.99278018,0,5,2,0,0,0,0,2.079583333,113.6238684,29.725,85.505,337.9166667,0,0,5.339490461,184,2119065,52.93174925,0
6/7/2014,2450,4859.504132,7056,13995.3719,7056,13995.3719,0,0,63.35130943,0,5,2,0,0,0,0,4.715416667,669.9946091,31.20833333,88.175,344.5416667,0,0,4.148456973,236,2109460,52.66624983,0
6/8/2014,2383,4726.61157,6764,13416.19835,6764,13416.19835,0,0,63.51613154,0,5,2,0,0,0,0,4.435416667,629.5993914,31.75833333,89.165,340.1666667,0,0,5.484198006,188,2100398,52.44798033,0
6/9/2014,3002,5954.380165,6914,13713.71901,6914,13713.71901,0,0,63.89997548,0,5,2,0,0,0,0,4.137916667,351.6337765,32.82083333,91.0775,338.5416667,0,0,6.346644718,187,2092267,52.70937663,0
6/10/2014,1853,3675.371901,5936,11773.8843,5646,11198.67769,290,575.2066116,64.15916597,0,5,2,0,1,0,0,5.809583333,1289.630487,31.675,89.015,352.5,0,0,0.194943043,192,2083788,51.79604653,0
6/11/2014,3173,6293.553719,7654,15181.4876,7654,15181.4876,0,0,64.91629182,0,5,2,0,0,0,0,4.45875,595.4619682,28.5875,83.4575,343.2083333,0,0,8.060301926,217,2074470,52.72282838,0
6/12/2014,2695,5345.454545,7160,14201.65289,7160,14201.65289,0,0,64.85005751,0,5,2,0,0,0,0,4.050833333,530.5026723,23.3375,74.0075,341.6666667,0,0,8.933901882,227,2065163,52.70852596,0
6/13/2014,2571,5099.504132,7887,15643.63636,7887,15643.63636,0,0,64.69153655,0,5,2,0,0,0,0,4.009166667,393.1063996,23.23333333,73.82,350.875,0,0,1.910276738,231,2054161,53.80020945,0
6/14/2014,2384,4728.595041,7325,14528.92562,7325,14528.92562,0,0,63.89438646,0,5,2,0,0,0,0,3.472916667,266.1547349,24.325,75.785,282.9583333,0,0,0.65072628,251,2043863,53.2293758,0
6/15/2014,2398,4756.363636,6964,13812.89256,6964,13812.89256,0,0,64.27611119,0,5,2,0,0,0,0,3.407916667,806.7000912,24.4375,75.9875,321.2083333,0,0,3.5578504,184,2034441,53.18277718,0
6/16/2014,2045,4056.198347,7473,14822.47934,7473,14822.47934,0,0,63.82234848,0,5,3,0,0,0,0,3.615625,714.2214066,21.97916667,71.5625,345.875,0,0,3.041265448,183,2023311,52.31071344,0
6/17/2014,2488,4934.876033,7350,14578.5124,7350,14578.5124,0,0,64.03932005,0,5,3,0,0,0,0,6.002083333,1624.875455,21.94166667,71.495,355.625,0,0,-0.169371345,122,2013425,52.74641387,0
6/18/2014,2581,5119.338843,7557,14989.09091,7557,14989.09091,0,0,63.63244858,0,5,3,0,0,0,0,3.005833333,97.84672455,24.91666667,76.85,357.375,0,0,0.739701549,157,2003244,52.45250783,0
6/19/2014,2551,5059.834711,7503,14881.98347,7503,14881.98347,0,0,64.38381454,0,5,3,0,0,0,0,2.464583333,173.5955511,25.50833333,77.915,327.8333333,0,0,3.197770931,171,1993082,52.15286185,0
6/20/2014,3061,6071.404959,8526,16911.07438,8526,16911.07438,0,0,64.58156421,0,5,3,0,0,0,0,2.400416667,212.167249,26.15416667,79.0775,347.7083333,0,0,4.921894409,151,1981943,53.39247233,0
6/21/2014,2731,5416.859504,9192,18232.06612,9192,18232.06612,0,0,64.20304616,0,5,3,0,0,0,0,2.426666667,252.2128973,26.54166667,79.775,338.6666667,0,0,4.299882696,250,1968632,53.23744099,0
6/22/2014,2275,4512.396694,9190,18228.09917,9190,18228.09917,0,0,64.19413698,0,5,3,0,0,0,0,2.700416667,152.3663222,27.2875,81.1175,340.4583333,0,0,3.651656561,194,1954532,54.0687044,0
6/23/2014,2596,5149.090909,8969,17789.75207,8969,17789.75207,0,0,64.3185906,0,4,3,0,0,0,0,2.38,271.3366187,27.64166667,81.755,328.25,0,0,5.884693057,193,1941508,53.24955128,0
6/24/2014,2805,5563.636364,9665,19170.24793,9665,19170.24793,0,0,64.452025,0,3,3,0,0,0,0,2.743333333,155.6878247,27.75,81.95,330.0833333,0,0,7.092330664,182,1927540,53.95545433,0
6/25/2014,3401,6745.785124,9621,19082.97521,9621,19082.97521,0,0,64.73988489,0,2,3,0,0,0,0,1.820833333,173.0210776,23.79583333,74.8325,151.5833333,0,0,11.89683069,191,1914824,53.14881262,0
6/26/2014,2449,4857.520661,9080,18009.91736,9080,18009.91736,0,0,64.16868081,0,2,3,0,0,0,0,3.202083333,174.1560151,23.54583333,74.3825,263.375,0,0,10.82621276,88,1901496,53.03316119,0
6/27/2014,2378,4716.694215,8739,17333.55372,8739,17333.55372,0,0,63.99171592,0,2,3,0,0,0,0,4.351666667,920.6259229,26.1125,79.0025,320.9583333,0,0,11.36534869,161,1888560,52.85114275,0
6/28/2014,2119,4202.975207,8447,16754.38017,8447,16754.38017,0,0,64.14122156,0,2,3,0,0,0,0,2.07875,37.74221079,26.05416667,78.8975,337.875,0,0,8.007023493,165,1875682,53.29297344,0
6/29/2014,2358,4677.024793,8731,17317.68595,8731,17317.68595,0,0,64.24883885,0,2,3,0,0,0,0,2.35875,61.73724283,29.05833333,84.305,346.75,0,0,5.861758163,169,1862706,53.40926667,0
6/30/2014,2987,5924.628099,8558,16974.54545,8558,16974.54545,0,0,64.31695691,0,2,4,0,0,0,0,3.090416667,325.3922376,33.66666667,92.6,348.6666667,0,0,3.04865848,197,1851266,51.92740708,0
7/1/2014,2032,4030.413223,7145,14171.90083,7145,14171.90083,0,0,64.60386377,0,2,4,0,0,0,0,2.592916667,469.7828545,30.825,87.485,311.5833333,0,0,10.56675567,225,1840678,51.37524239,0
7/2/2014,2928,5807.603306,5733,11371.23967,5733,11371.23967,0,0,64.91246343,0,2,4,0,0,0,0,2.315,235.7899794,29.1625,84.4925,326.1666667,0,0,10.49025371,220,1834677,51.96144891,0
7/3/2014,2244,4450.909091,6195,12287.60331,6195,12287.60331,0,0,65.324052,0,2,4,0,0,0,0,2.305416667,267.5054875,29.72083333,85.4975,326.2916667,0,0,11.68719996,214,1826415,51.57639467,0
7/4/2014,1728,3427.438017,6856,13598.67769,6856,13598.67769,0,0,65.78829692,0,2,4,0,0,0,0,3.107916667,680.3383045,30.07083333,86.1275,337.1666667,0,0,7.681803452,237,1815774,51.21743198,0
7/5/2014,2320,4601.652893,6216,12329.2562,6216,12329.2562,0,0,65.43212777,0,1,4,0,0,0,0,1.86375,200.9292357,28.12916667,82.6325,350.4166667,0,0,-0.299396566,236,1807579,50.9189362,0
7/6/2014,2555,5067.768595,6296,12487.93388,6296,12487.93388,0,0,65.70773594,0,1,4,0,0,0,0,1.992916667,37.5250671,30.09583333,86.1725,348.2083333,0,0,0.246311274,217,1799728,51.4287365,0
7/7/2014,2787,5527.933884,6238,12372.89256,6238,12372.89256,0,0,66.1683776,0,1,4,0,0,0,0,2.85,877.4315523,30.31791667,86.57225,309.6666667,0,0,7.326992867,254,1792380,51.15332281,0
7/8/2014,2647,5250.247934,6200,12297.52066,6200,12297.52066,0,0,66.46364583,0,1,4,0,0,0,0,1.5,2.003785896,29.79166667,85.625,146.7083333,0,0,9.502988243,220,1784896,51.1452399,0
7/9/2014,2748,5450.578512,6133,12164.6281,6133,12164.6281,0,0,66.66948594,0,1,4,0,0,0,0,2.571666667,185.9250299,31.0125,87.8225,304.25,0,0,10.80578271,220,1777745,51.48312224,0
7/10/2014,1961,3889.586777,7072,14027.10744,7072,14027.10744,0,0,66.80311335,0,1,4,0,0,0,0,2.477916667,163.2462927,28.5625,83.4125,329.6666667,0,0,11.31281516,154,1767302,51.44546611,0
7/11/2014,1385,2747.107438,6820,13527.27273,6820,13527.27273,0,0,66.65004996,0,1,4,0,0,0,0,2.679583333,132.8440203,27.57083333,81.6275,253.2916667,0.354,0.013937008,11.26837041,204,1756117,51.36056288,0
7/12/2014,2274,4510.413223,6887,13660.16529,6887,13660.16529,0,0,66.55148956,0,1,4,0,0,0,0,2.379166667,163.3407151,29.34583333,84.8225,318.2916667,0,0,11.2242686,139,1746692,51.42871547,0
7/13/2014,2830,5613.22314,7034,13951.73554,7034,13951.73554,0,0,67.51039778,0,1,4,0,0,0,0,1.950416667,127.0936417,31.1125,88.0025,307.7083333,0,0,13.27020367,207,1737942,51.93791343,0
7/14/2014,3098,6144.793388,7315,14509.09091,7315,14509.09091,0,0,67.61038711,0,1,4,0,0,0,0,2.314583333,195.3483285,33.24166667,91.835,318.75,0,0,10.83015719,184,1729213,51.57151195,0
7/15/2014,2668,5291.900826,6782,13451.90083,6782,13451.90083,0,0,67.87722844,0,1,4,0,0,0,0,2.53,243.5217841,29.78333333,85.61,202.7083333,0,0,10.84036966,192,1720672,51.53015537,0
7/16/2014,1574,3121.983471,7056,13995.3719,7056,13995.3719,0,0,67.87639708,0,1,4,0,0,0,0,2.150972222,151.8095342,28.34722222,83.025,224.2083333,0,0,14.23659495,159,1709484,51.89696678,0
7/17/2014,1846,3661.487603,7249,14378.18182,7045,13973.55372,204,404.6280992,67.94431704,0,1,4,0,0,1,0,2.594166667,222.7033052,26.64166667,79.955,231.625,1.295,0.050984252,16.21069603,150,1698470,51.57792252,0
7/18/2014,2827,5607.272727,6717,13322.97521,6717,13322.97521,0,0,67.58836336,0,1,4,0,0,0,0,2.902916667,169.7998648,27.525,81.545,303.5416667,0,0,14.20590879,158,1690440,52.11043017,0
7/19/2014,3187,6321.322314,6756,13400.33058,6756,13400.33058,0,0,67.40097383,0,1,4,0,0,0,0,2.591666667,456.7567706,28.99583333,84.1925,314.625,0,0,15.52628411,158,1683048,52.63778504,0
7/20/2014,1418,2812.561983,6709,13307.10744,6709,13307.10744,0,0,67.93088108,0,1,4,0,0,0,0,3.945416667,1272.835358,28.375,83.075,287.7083333,0,0,14.41534125,202,1672153,52.54371659,0
7/21/2014,2763,5480.330579,7299,14477.35537,7299,14477.35537,0,0,67.95380155,0,1,5,0,0,0,0,2.271666667,349.1973823,24.18333333,75.53,195.9166667,0.787,0.030984252,14.49731624,157,1662844,51.88063133,0
7/22/2014,2791,5535.867769,6997,13878.34711,6997,13878.34711,0,0,68.05877738,0,1,5,0,0,0,0,2.5925,391.2608125,25.3,77.54,230.5416667,0,0,14.4796224,94,1654315,51.44855432,0
7/23/2014,2365,4690.909091,7196,14273.05785,7196,14273.05785,0,0,68.22830282,0,1,5,0,0,0,0,3.001666667,178.688123,24.26666667,75.68,313.25,0,0,10.077433,133,1644468,51.63547135,0
7/24/2014,2950,5851.239669,6674,13237.68595,6674,13237.68595,0,0,68.29432435,0,1,5,0,0,0,0,3.256666667,207.6251158,27.52916667,81.5525,333.2083333,0,0,2.60197314,159,1636766,51.51541032,0
7/25/2014,2742,5438.677686,6967,13818.84298,6967,13818.84298,0,0,67.92667899,0,1,5,0,0,0,0,2.98,140.9993005,31.02916667,87.8525,327.875,0,0,1.658962961,176,1628037,51.92050552,0
